"path","filename","dataset","duration","sample_rate","gender","age","emotion","f0_mean","f0_std","f0_median","f0_0","f0_25","f0_75","f0_100","zcr_mean","zcr_var","spec_centroid","spec_skew","spec_flatness","spec_peak","spec_entropy","spec_prec"
"data/cremad/AudioWAV/1001_IEO_FEA_HI.wav","1001_IEO_FEA_HI.wav","CREMA-D",1.56825,16000,"male",51,"fear",3.22619047619048,1.0233110635969,3.14285714285714,2.28571428571429,2.28571428571429,4,5.33333333333333,0.100047831632653,0.0057071471700863,1674.90327768434,7.18416340271047,0.316852511869535,71.0398775807199,0.876342178056696,0.637653435357883
"data/cremad/AudioWAV/1001_IEO_FEA_LO.wav","1001_IEO_FEA_LO.wav","CREMA-D",1.534875,16000,"male",51,"fear",3.50671550671551,1.1932324624808,4,1.77777777777778,2.28571428571429,4,5.33333333333333,0.0994431515957447,0.0107549302121426,1803.44357220202,5.98800280781991,0.399823994920821,52.7755212629844,0.896810666084394,0.651518853326818
"data/cremad/AudioWAV/1001_IEO_FEA_MD.wav","1001_IEO_FEA_MD.wav","CREMA-D",1.601625,16000,"male",51,"fear",3.26095238095238,0.848518974993033,4,2.28571428571429,2.28571428571429,4,4,0.1062109375,0.00962282920370297,1637.09613546973,4.67061715149157,0.365839510236212,31.9402673144105,0.894310570068081,0.624365878404745
"data/cremad/AudioWAV/1001_IEO_HAP_HI.wav","1001_IEO_HAP_HI.wav","CREMA-D",1.7684375,16000,"male",51,"happy",3.42049158570898,1.66152775670095,4,0.231884057971014,2.28571428571429,5.33333333333333,5.33333333333333,0.133771306818182,0.00676414669563473,1802.98622975527,5.20028301615826,0.362736259277259,37.0115802710958,0.890777235020708,0.56547093125994
"data/cremad/AudioWAV/1001_IEO_HAP_LO.wav","1001_IEO_HAP_LO.wav","CREMA-D",1.7016875,16000,"male",51,"happy",3.49579831932773,0.805145517109478,4,2.28571428571429,2.28571428571429,4,4,0.091796875,0.00680820758526142,1779.28298814741,4.25878072273897,0.376652078256309,25.6442949293079,0.899419095889956,0.587651963124839
"data/cremad/AudioWAV/1001_IEO_HAP_MD.wav","1001_IEO_HAP_MD.wav","CREMA-D",1.6683125,16000,"male",51,"happy",3.43977591036415,1.29576422828671,4,1.33333333333333,2.28571428571429,4,5.33333333333333,0.0960411658653846,0.0108118575083185,1713.78487954125,4.77251917186149,0.354888345336585,35.9095463706664,0.895671203593598,0.59940808451654
"data/cremad/AudioWAV/1001_IEO_NEU_XX.wav","1001_IEO_NEU_XX.wav","CREMA-D",1.601625,16000,"male",51,"neutral",3.58503401360544,0.968080953794206,4,2,2.71428571428571,4,5.33333333333333,0.0971875,0.00864372409119898,2136.26372723064,6.17871707819517,0.522285639257483,59.83176639378,0.91770520322958,0.624365878404745
"data/cremad/AudioWAV/1001_IEO_SAD_HI.wav","1001_IEO_SAD_HI.wav","CREMA-D",2.002,16000,"male",51,"sad",2.71428571428571,0.79356008551933,2.28571428571429,2.28571428571429,2.28571428571429,2.71428571428571,4,0.0847719254032258,0.0105396282855699,1753.03077603684,5.92028613787645,0.412137510553364,48.6815477406824,0.895615132158422,0.4995004995005
"data/cremad/AudioWAV/1001_IEO_SAD_LO.wav","1001_IEO_SAD_LO.wav","CREMA-D",1.901875,16000,"male",51,"sad",3.37662337662338,0.864899964187737,4,2.28571428571429,2.28571428571429,4,4,0.0788201800847458,0.00760029269407396,2520.94419534542,6.23841268804137,0.547349167884379,63.5760589995483,0.926181765672812,0.525796910943148
"data/cremad/AudioWAV/1001_IEO_SAD_MD.wav","1001_IEO_SAD_MD.wav","CREMA-D",1.7350625,16000,"male",51,"sad",3.28571428571429,0.88273482950475,4,2.28571428571429,2.28571428571429,4,4,0.0855396412037037,0.00802185916967279,1764.57547399259,4.93810268006383,0.383516094323862,38.4801981637379,0.908339911789479,0.576348114261014
"data/cremad/AudioWAV/1001_IOM_ANG_XX.wav","1001_IOM_ANG_XX.wav","CREMA-D",2.1354375,16000,"male",51,"angry",2.78441558441558,0.915166551574987,2.28571428571429,2,2,4,4,0.0815873579545455,0.00232189418552639,1348.86672832343,7.27356245772026,0.314188990597054,75.0135245676177,0.872732491909512,0.4682881142623
"data/cremad/AudioWAV/1001_IOM_DIS_XX.wav","1001_IOM_DIS_XX.wav","CREMA-D",2.2689375,16000,"male",51,"disgust",2.51836734693878,0.550137090704841,2.28571428571429,2,2.28571428571429,2.28571428571429,4,0.0754464285714286,0.00185495696452834,1569.98568670259,4.3967598082903,0.370671873575475,29.1503912691503,0.901210578972801,0.440734925488252
"data/cremad/AudioWAV/1001_IOM_FEA_XX.wav","1001_IOM_FEA_XX.wav","CREMA-D",2.8361875,16000,"male",51,"fear",2.7527950310559,0.947987661553717,2.28571428571429,0.0993788819875776,2,3.2,4,0.0866033380681818,0.00472126983674467,1665.31386868557,4.70901203985019,0.352991013282948,33.2087084968815,0.904969999450126,0.352585997928557
"data/cremad/AudioWAV/1001_IOM_HAP_XX.wav","1001_IOM_HAP_XX.wav","CREMA-D",2.002,16000,"male",51,"happy",2.6828499820981,1.1402528602879,3.2,0.114285714285714,2,3.2,4,0.0703125,0.00288941430263832,1675.0095130381,8.84019727088165,0.338404498356987,115.016980471937,0.892845093878471,0.4995004995005
"data/cremad/AudioWAV/1001_IOM_NEU_XX.wav","1001_IOM_NEU_XX.wav","CREMA-D",2.469125,16000,"male",51,"neutral",3.10714285714286,0.883296640289725,3.2,2,2,4,4,0.0685115665584416,0.00189527875335756,1477.55432292623,7.63407464348843,0.341071662950961,82.1294715893666,0.883210639066507,0.405001771882752
"data/cremad/AudioWAV/1001_IOM_SAD_XX.wav","1001_IOM_SAD_XX.wav","CREMA-D",1.93525,16000,"male",51,"sad",2.6010582010582,0.929936589758967,2.28571428571429,2,2,2.28571428571429,5.33333333333333,0.07841796875,0.00294763920670849,1579.31603919558,5.68865212895282,0.403335579862597,48.4200754771418,0.896647338977496,0.516729104766826
"data/cremad/AudioWAV/1001_ITH_ANG_XX.wav","1001_ITH_ANG_XX.wav","CREMA-D",2.369,16000,"male",51,"angry",2.65948177023618,1.17297232456429,2.28571428571429,0.0898876404494382,2,4,4,0.0972075591216216,0.0042660383770352,1667.50682577161,3.50225835099798,0.37281942172393,19.9715782061854,0.909630792789742,0.422119037568594
"data/cremad/AudioWAV/1001_ITH_DIS_XX.wav","1001_ITH_DIS_XX.wav","CREMA-D",2.1688125,16000,"male",51,"disgust",2.76476476476476,1.10999651502103,2.28571428571429,0.432432432432432,2.28571428571429,4,4,0.112785680970149,0.00539506198808868,1895.79851433254,3.8999415371746,0.459499902642559,24.0789347482069,0.923601848782227,0.46108181320423
"data/cremad/AudioWAV/1001_ITH_FEA_XX.wav","1001_ITH_FEA_XX.wav","CREMA-D",2.102125,16000,"male",51,"fear",2.53582153582154,1.20907842409656,2,0.144144144144144,2,4,4,0.0893930288461538,0.00282463660606971,1543.00500243157,4.05776150368104,0.314924860826302,24.39555583264,0.893870130364982,0.475709103882976
"data/cremad/AudioWAV/1001_ITH_HAP_XX.wav","1001_ITH_HAP_XX.wav","CREMA-D",2.469125,16000,"male",51,"happy",2.08304761904762,0.847871408838584,2,0.64,2,2.28571428571429,4,0.0857345779220779,0.00250521051663694,1630.66918099744,3.41948657113425,0.339667467353813,18.6060647228268,0.90620927526499,0.405001771882752
"data/cremad/AudioWAV/1001_ITH_NEU_XX.wav","1001_ITH_NEU_XX.wav","CREMA-D",2.602625,16000,"male",51,"neutral",2.88095238095238,0.910508068778447,2.28571428571429,2,2.21428571428571,4,4,0.0835744598765432,0.002319022755564,1589.82277441917,3.62958224873159,0.349872553878532,20.2636280239187,0.905239178432788,0.384227462657893
"data/cremad/AudioWAV/1001_ITH_SAD_XX.wav","1001_ITH_SAD_XX.wav","CREMA-D",2.369,16000,"male",51,"sad",2.92307692307692,0.889499179993322,2.28571428571429,2,2.28571428571429,4,4,0.0885240709459459,0.00446205746461091,1870.70622698102,4.82752517104251,0.43815491192555,47.3770774684933,0.922365957092194,0.422119037568594
"data/cremad/AudioWAV/1001_ITS_ANG_XX.wav","1001_ITS_ANG_XX.wav","CREMA-D",2.56925,16000,"male",51,"angry",2.86894942984645,1.33363042795053,3.2,0.098159509202454,2,4,4,0.1427490234375,0.0244067415406432,2526.22984270828,4.80777037531412,0.557305955148398,33.9819314768076,0.933564303816068,0.389218643573027
"data/cremad/AudioWAV/1001_ITS_DIS_XX.wav","1001_ITS_DIS_XX.wav","CREMA-D",2.2021875,16000,"male",51,"disgust",3.2010582010582,1.02321402205116,3.14285714285714,2,2.28571428571429,4,5.33333333333333,0.140940946691176,0.0260834890672049,3090.07090987394,5.16290214297126,0.637486659872281,42.6855793768168,0.951373038374041,0.454093940683979
"data/cremad/AudioWAV/1001_ITS_FEA_XX.wav","1001_ITS_FEA_XX.wav","CREMA-D",2.1354375,16000,"male",51,"fear",2.7812324929972,1.13720412189482,2.28571428571429,0.156862745098039,2,4,4,0.127604166666667,0.015400148049379,2327.85233168755,5.91248156301835,0.511504869038173,53.8729933651292,0.925923765619665,0.4682881142623
"data/cremad/AudioWAV/1001_ITS_HAP_XX.wav","1001_ITS_HAP_XX.wav","CREMA-D",2.2021875,16000,"male",51,"happy",3.09127819548872,1.06479099507453,3.2,0.168421052631579,2.28571428571429,4,4,0.129164751838235,0.0134198663525669,2281.73339481908,5.71674798437167,0.537051242744329,53.9628744820336,0.927840322695975,0.454093940683979
"data/cremad/AudioWAV/1001_ITS_NEU_XX.wav","1001_ITS_NEU_XX.wav","CREMA-D",2.43575,16000,"male",51,"neutral",2.82730158730159,0.946949151647696,2.28571428571429,1.33333333333333,2,4,4,0.119140625,0.0166146850585937,2664.08456290903,5.01156687048101,0.579769578204831,40.2960876208399,0.944405188186956,0.410551164938931
"data/cremad/AudioWAV/1001_ITS_SAD_XX.wav","1001_ITS_SAD_XX.wav","CREMA-D",2.6693125,16000,"male",51,"sad",3.00840336134454,0.969523589396441,2.28571428571429,2,2,4,4,0.111822289156627,0.0170798737478018,3057.59058707512,4.77169204403741,0.588620295582151,36.008721827758,0.947498216927871,0.374628298485097
"data/cremad/AudioWAV/1001_IWL_ANG_XX.wav","1001_IWL_ANG_XX.wav","CREMA-D",3.1698125,16000,"male",51,"angry",3.06472996438394,1.31108384651731,4,0.156862745098039,2,4,5.33333333333333,0.0923887310606061,0.00346167852794527,1540.91433638605,10.4421147252296,0.341896598204502,182.897211746505,0.889104946909924,0.31547607311158
"data/cremad/AudioWAV/1001_IWL_DIS_XX.wav","1001_IWL_DIS_XX.wav","CREMA-D",2.56925,16000,"male",51,"disgust",2.96598639455782,1.11182354872459,3.14285714285714,1.33333333333333,2.07142857142857,4,4,0.070263671875,0.0015325401402727,1527.16751358883,4.94142255411897,0.353204965271242,42.266460083665,0.901459581289514,0.389218643573027
"data/cremad/AudioWAV/1001_IWL_FEA_XX.wav","1001_IWL_FEA_XX.wav","CREMA-D",2.369,16000,"male",51,"fear",2.68309508619662,1.36440536363745,2.28571428571429,0.195121951219512,2.07142857142857,4,4,0.0839579814189189,0.00412055167036117,1590.04985783822,5.01469783256731,0.34292241601107,37.9932574503593,0.896389533049605,0.422119037568594
"data/cremad/AudioWAV/1001_IWL_HAP_XX.wav","1001_IWL_HAP_XX.wav","CREMA-D",2.102125,16000,"male",51,"happy",3.1547619047619,1.0985457300852,3.14285714285714,2,2.21428571428571,4,5.33333333333333,0.0803485576923077,0.00253103696382963,1398.36348395681,5.58209765449792,0.293563837539287,46.6622420216305,0.880563694679554,0.475709103882976
"data/cremad/AudioWAV/1001_IWL_NEU_XX.wav","1001_IWL_NEU_XX.wav","CREMA-D",2.8361875,16000,"male",51,"neutral",3.41991869918699,1.08959182215702,4,0.0780487804878049,3.5,4,4,0.0737082741477273,0.00133238117772085,1544.54453589445,5.81260585838195,0.311957119866301,60.9965102832378,0.899642798709464,0.352585997928557
"data/cremad/AudioWAV/1001_IWL_SAD_XX.wav","1001_IWL_SAD_XX.wav","CREMA-D",2.8361875,16000,"male",51,"sad",3.46031746031746,1.23865011431101,4,2,2.28571428571429,4,5.33333333333333,0.0668279474431818,0.00151855195702181,1418.22566231003,4.47719258705625,0.333612546775478,29.1897646153595,0.893518322265694,0.352585997928557
"data/cremad/AudioWAV/1001_IWW_ANG_XX.wav","1001_IWW_ANG_XX.wav","CREMA-D",2.2755625,16000,"male",51,"angry",2.76465608465608,1.113110390173,2.47619047619048,0.64,2,4,4,0.108714788732394,0.0106923723124882,2293.80277105991,5.93816780988816,0.48461699842332,54.403425426663,0.928526731226518,0.439451783899585
"data/cremad/AudioWAV/1001_IWW_DIS_XX.wav","1001_IWW_DIS_XX.wav","CREMA-D",2.06875,16000,"male",51,"disgust",3.44322344322344,1.01823595761292,4,2.28571428571429,2.28571428571429,4,5.33333333333333,0.100799560546875,0.01076854126794,2738.46987389474,7.11765034838319,0.506264895905867,77.1661539201364,0.936200541293922,0.483383685800604
"data/cremad/AudioWAV/1001_IWW_FEA_XX.wav","1001_IWW_FEA_XX.wav","CREMA-D",2.2021875,16000,"male",51,"fear",2.75793650793651,0.920149916271799,2.28571428571429,1.33333333333333,2.21428571428571,4,4,0.114889705882353,0.0134592700988394,2603.78002300019,5.55112062032534,0.585752843043442,48.5801884053519,0.938375174320878,0.454093940683979
"data/cremad/AudioWAV/1001_IWW_HAP_XX.wav","1001_IWW_HAP_XX.wav","CREMA-D",1.968625,16000,"male",51,"happy",3.35714285714286,0.887227147725884,4,2.28571428571429,2.28571428571429,4,4,0.106909579918033,0.0124090705412985,2263.60482824641,4.33540596041347,0.490701685839367,27.6497773499853,0.927467152849285,0.507968759921265
"data/cremad/AudioWAV/1001_IWW_NEU_XX.wav","1001_IWW_NEU_XX.wav","CREMA-D",2.2689375,16000,"male",51,"neutral",3.63809523809524,0.751803791370558,4,2,4,4,4,0.0916015625,0.00819188546443331,1977.82474443195,7.01702568822421,0.449943444710393,74.7308204614447,0.91005386074776,0.440734925488252
"data/cremad/AudioWAV/1001_IWW_SAD_XX.wav","1001_IWW_SAD_XX.wav","CREMA-D",2.035375,16000,"male",51,"sad",3.70695970695971,0.888714443025392,4,2.28571428571429,4,4,5.33333333333333,0.103546626984127,0.0179087106106041,3056.85534012847,4.86070227692519,0.640708170557056,37.0006180768155,0.946404268932466,0.491309955167967
"data/cremad/AudioWAV/1001_MTI_ANG_XX.wav","1001_MTI_ANG_XX.wav","CREMA-D",3.003,16000,"male",51,"angry",3.22828282828283,0.944432560828385,4,2,2,4,4,0.0873445900537634,0.0060839748873004,1517.92979175336,5.79158714191362,0.327481546232944,51.0562574612089,0.890543392267742,0.333000333000333
"data/cremad/AudioWAV/1001_MTI_DIS_XX.wav","1001_MTI_DIS_XX.wav","CREMA-D",2.93625,16000,"male",51,"disgust",3.40183792815372,0.911544437748899,4,1.77777777777778,2.28571428571429,4,4,0.073252918956044,0.00383592170091194,1503.0034972951,5.4764323383549,0.328815255356799,44.1410373046913,0.88840622475413,0.340570455512984
"data/cremad/AudioWAV/1001_MTI_FEA_XX.wav","1001_MTI_FEA_XX.wav","CREMA-D",2.369,16000,"male",51,"fear",2.71055900621118,0.908394344738537,2.28571428571429,2,2,4,4,0.0782833614864865,0.00300700114595144,1407.66305226702,6.44328456725428,0.307145156453039,64.0046226842015,0.873197546014163,0.422119037568594
"data/cremad/AudioWAV/1001_MTI_HAP_XX.wav","1001_MTI_HAP_XX.wav","CREMA-D",2.369,16000,"male",51,"happy",2.84675324675325,0.927730459772626,2.28571428571429,2,2,4,4,0.0854624155405405,0.00373545720461606,1420.22048856951,5.48770795603204,0.284991564638511,46.8156733443201,0.881014702767104,0.422119037568594
"data/cremad/AudioWAV/1001_MTI_NEU_XX.wav","1001_MTI_NEU_XX.wav","CREMA-D",2.3023125,16000,"male",51,"neutral",3.03219954648526,1.06074237551594,2.28571428571429,2,2,4,5.33333333333333,0.0766945422535211,0.00284815736459774,1380.58284736619,5.96907644546995,0.297001748969696,47.6076805278314,0.871905432879194,0.434345902217879
"data/cremad/AudioWAV/1001_MTI_SAD_XX.wav","1001_MTI_SAD_XX.wav","CREMA-D",2.3023125,16000,"male",51,"sad",2.62177822177822,0.871769172643252,2.28571428571429,1.45454545454545,2,3.2,4,0.075621698943662,0.00416784919723419,1315.91105408207,5.34296851832321,0.305064358047089,39.9104934451279,0.874345237772372,0.434345902217879
"data/cremad/AudioWAV/1001_TAI_ANG_XX.wav","1001_TAI_ANG_XX.wav","CREMA-D",2.3356875,16000,"male",51,"angry",3.15986394557823,1.00190582527843,4,1.33333333333333,2,4,4,0.117513020833333,0.0134406291263204,2027.96805589425,6.38514083780014,0.468953188350062,67.0091761506943,0.918091053869377,0.42813946643119
"data/cremad/AudioWAV/1001_TAI_DIS_XX.wav","1001_TAI_DIS_XX.wav","CREMA-D",2.7360625,16000,"male",51,"disgust",2.85238095238095,0.977428990220255,2.28571428571429,1.33333333333333,2.28571428571429,4,5.33333333333333,0.118887867647059,0.0160214368034812,2340.17642415367,6.76098688852456,0.550089065351342,70.868085549312,0.931752131493367,0.365488726957078
"data/cremad/AudioWAV/1001_TAI_FEA_XX.wav","1001_TAI_FEA_XX.wav","CREMA-D",2.402375,16000,"male",51,"fear",3.12717770034843,1.12307367628244,4,0.195121951219512,2,4,4,0.10703125,0.0139856080751161,2279.68811521919,5.94728076487681,0.497012772960645,50.7514806521388,0.918584376958693,0.416254747905718
"data/cremad/AudioWAV/1001_TAI_HAP_XX.wav","1001_TAI_HAP_XX.wav","CREMA-D",2.5025,16000,"male",51,"happy",3.35930735930736,0.923144313541493,4,2,2.28571428571429,4,4,0.0995342548076923,0.0103608606816767,2028.24400840082,5.6341382482254,0.490119537389806,49.0553667730259,0.919155073132229,0.3996003996004
"data/cremad/AudioWAV/1001_TAI_NEU_XX.wav","1001_TAI_NEU_XX.wav","CREMA-D",2.56925,16000,"male",51,"neutral",3.12972085385878,0.997153102732462,4,1.33333333333333,2,4,4,0.0990966796875,0.00733626582954503,1982.34965047144,6.66977436174505,0.506639769831104,68.7799531328979,0.914469901590373,0.389218643573027
"data/cremad/AudioWAV/1001_TAI_SAD_XX.wav","1001_TAI_SAD_XX.wav","CREMA-D",2.8028125,16000,"male",51,"sad",3.03174603174603,0.893561813429323,2.28571428571429,2,2.28571428571429,4,4,0.0851293103448276,0.0067965974784796,1809.11375659621,5.22249587387371,0.446840206630582,39.6720906062383,0.911271738903578,0.356784479875125
"data/cremad/AudioWAV/1001_TIE_ANG_XX.wav","1001_TIE_ANG_XX.wav","CREMA-D",3.103125,16000,"male",51,"angry",3.08424908424908,1.04227742429709,2.28571428571429,2,2.28571428571429,4,5.33333333333333,0.121053059895833,0.0119769430997079,1882.14233627836,4.72040028390126,0.423368638662805,36.3149053213638,0.917621176376481,0.322255790533736
"data/cremad/AudioWAV/1001_TIE_DIS_XX.wav","1001_TIE_DIS_XX.wav","CREMA-D",2.2021875,16000,"male",51,"disgust",2.34964255422271,0.91460577562805,2.28571428571429,0.122137404580153,2,2.28571428571429,4,0.115205652573529,0.0151364332338087,1813.65488356682,4.91819623532651,0.389942461154934,35.8196968122619,0.90528232681096,0.454093940683979
"data/cremad/AudioWAV/1001_TIE_FEA_XX.wav","1001_TIE_FEA_XX.wav","CREMA-D",2.2355625,16000,"male",51,"fear",2.47301587301587,0.861235173307982,2.28571428571429,0.457142857142857,2.28571428571429,2.28571428571429,4,0.106629302536232,0.00911188897980855,1894.44962172863,4.29590015716239,0.404884330680841,30.1374763944574,0.914933619699845,0.447314713858369
"data/cremad/AudioWAV/1001_TIE_HAP_XX.wav","1001_TIE_HAP_XX.wav","CREMA-D",2.3023125,16000,"male",51,"happy",2.98412698412698,1.10167682463449,2.28571428571429,2,2.14285714285714,4,5.33333333333333,0.107999559859155,0.00952893876933476,1818.51719916858,5.57461844272213,0.420614086515737,51.5766597195598,0.909010011373526,0.434345902217879
"data/cremad/AudioWAV/1001_TIE_NEU_XX.wav","1001_TIE_NEU_XX.wav","CREMA-D",2.535875,16000,"male",51,"neutral",2.83709273182957,1.01467138623262,2.28571428571429,2,2.28571428571429,4,5.33333333333333,0.0838607594936709,0.00502760880026714,1794.67729497746,4.90665853173158,0.40050901914843,39.799334078022,0.910743097482099,0.394341203726524
"data/cremad/AudioWAV/1001_TIE_SAD_XX.wav","1001_TIE_SAD_XX.wav","CREMA-D",3.036375,16000,"male",51,"sad",2.5974025974026,0.676750314815762,2.28571428571429,2.28571428571429,2.28571428571429,2.28571428571429,4,0.0933552194148936,0.00681490168312926,2063.1270853852,3.78733965220908,0.482344448932038,22.1623391370014,0.927964214439659,0.329340084805072
"data/cremad/AudioWAV/1001_TSI_ANG_XX.wav","1001_TSI_ANG_XX.wav","CREMA-D",2.5025,16000,"male",51,"angry",3.143475572047,0.9641840530734,4,1.45454545454545,2.28571428571429,4,4,0.209660456730769,0.0531367341002503,3244.68104893832,6.47460681035619,0.620330457083398,78.3536561248157,0.953162723756792,0.3996003996004
"data/cremad/AudioWAV/1001_TSI_DIS_XX.wav","1001_TSI_DIS_XX.wav","CREMA-D",2.1688125,16000,"male",51,"disgust",3.72161172161172,0.760438148876145,4,2.28571428571429,4,4,5.33333333333333,0.215339319029851,0.0563309806226767,3316.49613226884,5.14513321319786,0.65463175322152,45.4126333132332,0.951542395374498,0.46108181320423
"data/cremad/AudioWAV/1001_TSI_FEA_XX.wav","1001_TSI_FEA_XX.wav","CREMA-D",1.901875,16000,"male",51,"fear",3.39593180482069,1.30683620004078,4,0.296296296296296,2.71428571428571,4,5.33333333333333,0.173132944915254,0.044435535656089,3561.39548623285,6.95562877419123,0.619872802592251,83.8250963414165,0.948959334958584,0.525796910943148
"data/cremad/AudioWAV/1001_TSI_HAP_XX.wav","1001_TSI_HAP_XX.wav","CREMA-D",2.1688125,16000,"male",51,"happy",2.97517297517297,1.24505990888882,4,0.253968253968254,2.28571428571429,4,4,0.147912779850746,0.0319475789029153,2918.88968242315,6.31887317987498,0.582968938834867,63.1879323550088,0.943588453269436,0.46108181320423
"data/cremad/AudioWAV/1001_TSI_NEU_XX.wav","1001_TSI_NEU_XX.wav","CREMA-D",2.43575,16000,"male",51,"neutral",3.31847302027607,1.12624671106364,4,0.155339805825243,2.28571428571429,4,5.33333333333333,0.140188116776316,0.0286758014612031,3103.63720123322,6.88267821490545,0.580952210589543,70.9632612460262,0.943865820567953,0.410551164938931
"data/cremad/AudioWAV/1001_TSI_SAD_XX.wav","1001_TSI_SAD_XX.wav","CREMA-D",2.5025,16000,"male",51,"sad",3.73084886128364,0.895556807002536,4,2,4,4,5.33333333333333,0.130433693910256,0.0292943629907283,3429.23059615381,4.78759548907291,0.676038156808799,39.2211701124416,0.954489312833659,0.3996003996004
"data/cremad/AudioWAV/1001_WSI_ANG_XX.wav","1001_WSI_ANG_XX.wav","CREMA-D",2.7360625,16000,"male",51,"angry",3.21615753669889,1.17603202920055,4,0.163265306122449,2,4,5.33333333333333,0.160822610294118,0.0343964488566423,2063.02301246494,5.87634337978096,0.482565946760619,57.0709073016096,0.924445852136088,0.365488726957078
