"path","filename","dataset","duration","sample_rate","gender","age","emotion","f0_mean","f0_std","f0_median","f0_0","f0_25","f0_75","f0_100","zcr_mean","zcr_var","spec_centroid","spec_skew","spec_flatness","spec_peak","spec_entropy","spec_prec","mfcc_mean_1","mfcc_mean_2","mfcc_mean_3","mfcc_mean_4","mfcc_mean_5","mfcc_mean_6","mfcc_mean_7","mfcc_mean_8","mfcc_mean_9","mfcc_mean_10","mfcc_mean_11","mfcc_mean_12","mfcc_mean_13","mfcc_mean_14","mfcc_mean_15","mfcc_mean_16","mfcc_mean_17","mfcc_mean_18","mfcc_mean_19","mfcc_mean_20","mfcc_var_1","mfcc_var_2","mfcc_var_3","mfcc_var_4","mfcc_var_5","mfcc_var_6","mfcc_var_7","mfcc_var_8","mfcc_var_9","mfcc_var_10","mfcc_var_11","mfcc_var_12","mfcc_var_13","mfcc_var_14","mfcc_var_15","mfcc_var_16","mfcc_var_17","mfcc_var_18","mfcc_var_19","mfcc_var_20"
"data/savee/AudioData/DC/a11.wav","a11","SAVEE",2.657,44100,"male",29,"angry",14.7,NA,14.7,14.7,14.7,14.7,14.7,0.00842070997807018,7.69474911942199e-05,297.737314588555,18.0823077086741,0.00191937209845398,636.899640263112,0.735133114624828,0.136531585729036,53.294383184691,18.4023076076154,-6.31064651460499,10.5186856979825,5.66058113508513,3.1682826310101,8.20082330302186,-10.3934091238654,-1.80289917052559,3.81951578845149,-5.08419222982258,0.613727067549035,-1.34439268610791,0.292267489670792,-1.04774165074777,-5.96794203845066,2.53446516500301,5.42900729097217,0.579164312543704,-1.21302196238055,328.831472073558,88.0453892163991,49.6570573076595,68.4428810878384,56.1423053343471,55.9041952062361,36.8853912636385,103.005385648771,35.0291525172287,21.9684200048689,42.1427092516794,36.4928849219823,42.0281222068819,31.3849904833512,35.950360348394,34.8832325575831,29.1473929104087,33.6268220064806,30.574205318295,27.5896881424002
"data/savee/AudioData/DC/a12.wav","a12","SAVEE",3.315,44100,"male",29,"angry",7.04711538461538,3.40887381301757,5.5125,5.5125,5.5125,6.3,14.7,0.014672423245614,0.000629709902179662,403.663898876764,12.5121702122289,0.00315335978041675,360.25462829631,0.777224227025814,0.109442867403126,56.5735632095824,18.1999535081955,-8.44281022260213,10.4940328373542,3.81373397250405,-1.16287441941511,6.45442695301328,-9.68354683902823,-3.65213991706214,4.02330645804097,-4.86814224158124,-0.811894976469894,-0.48553439570125,0.00080582120763763,-0.274481387211612,-4.47572579337747,1.91107655213256,6.79799029967449,0.688129806214375,-2.19458424147267,333.509136651449,105.578790366811,114.055152422317,83.7696301168034,26.0243195402851,37.9091782513188,41.4676261217595,69.9722432193212,27.7496940259181,28.3584275671345,52.302217526802,57.4350603207007,24.9882123366302,15.5513635573,30.3205107464285,25.3561135062141,29.3371811829127,26.459417099078,26.2446291305706,24.618737985996
"data/savee/AudioData/DC/a13.wav","a13","SAVEE",4.683,44100,"male",29,"angry",6.98653846153846,4.63330751098372,5.5125,1.33636363636364,5.5125,6.3,14.7,0.0126104993796526,0.000200451808895677,389.519349945516,14.8976832543471,0.00357713687681316,678.634871514746,0.785496540080357,0.077470210283202,57.5409754211144,19.2604465276729,-7.83817713960203,9.81229338470681,3.16437774267243,-0.802181622129793,7.33801279248376,-9.7723677933757,-2.03126331197775,6.94372795653708,-5.26478450805209,-1.89604107365633,-0.48142768845973,-0.605750299803243,0.26223228802699,-3.65804857631629,-0.708882839705886,5.3097660308476,0.734515098836963,-3.80836488980193,336.046135372546,110.350033252997,100.986623649889,70.7314337921465,46.2608808522382,55.2504683630189,60.3111421588603,81.2803474221209,38.5088575886832,52.9807130917504,38.9240913694753,58.980232151839,42.9336140624235,32.5076775111845,24.6804034956146,20.904964506441,37.0544534354021,29.0057515819986,32.3962551300756,30.5760534447016
"data/savee/AudioData/DC/a14.wav","a14","SAVEE",5.394,44100,"male",29,"angry",7.2905179028133,4.81490466981779,5.90625,0.518823529411765,5.5125,8.4,14.7,0.0248518318965517,0.00162948286789939,421.688434692504,8.16888249653363,0.0156668601085693,89.3578816032188,0.798242195586407,0.0672670248635741,57.8602106571623,17.9804800391931,-9.81259280820965,9.3645119837684,5.26100383844367,1.9407476499458,6.68554780538169,-11.6869149256722,-2.74129175510135,5.86228002581409,-5.07840723248917,-0.847771012054432,-1.07061304447236,-2.3214830304946,-0.743610956408705,-1.60881780747063,0.792715516698651,3.54469291193496,1.28229070300378,-1.73427955996827,408.49055278351,109.612061942724,123.68019985019,77.4305730776638,69.069196397134,63.769356166772,39.1715819671306,75.9830954040491,33.8940220870098,33.2451221774426,44.8937556903052,50.3335407454093,36.9489032491993,27.3271709764436,31.0189995807846,27.5481480382029,35.8473165066341,21.5295496127641,33.0939222675697,24.5614773823417
"data/savee/AudioData/DC/a15.wav","a15","SAVEE",4.92,44100,"male",29,"angry",7.44361888111888,3.71686881270304,6.3,3.39230769230769,5.5125,6.825,14.7,0.0173795803782506,0.000651451118447612,325.059653623256,12.6101381071372,0.0076407755152364,233.454566966024,0.762024754307862,0.0737418941527287,57.3283117894353,19.2351387811683,-7.47675105209063,9.84812889949035,6.51103087806251,3.0223127730713,6.14283264833427,-11.9335717848744,-1.89883216616131,6.65663849277877,-6.24459194369153,-2.57483208722999,-1.16229140042864,-2.66974373682658,-2.84736920567034,-2.63679576639146,1.24338019359548,2.68106561395782,-0.177041063492868,-1.34155166563077,377.893345698114,98.7756515707635,70.1215613463683,91.0481867097927,71.3966375156299,62.7044051397848,53.7790785037622,76.2158111741342,37.5609642425616,44.7100429255747,43.098649980095,50.2828493846714,38.4146885218654,48.3628989111975,37.1922807940847,30.8802513050668,32.308732655985,38.4354170868077,29.8830560649306,24.6963935653652
"data/savee/AudioData/DC/d01.wav","d01","SAVEE",4.361,44100,"male",29,"disgust",10.10625,6.4965435521514,10.10625,5.5125,7.809375,12.403125,14.7,0.00846354166666667,9.0240369718555e-05,373.638713347425,33.1608865862928,0.00222984666190453,3196.45981763488,0.758958880916024,0.0832024627928987,49.6264831695413,17.6966567510714,-4.94045382598345,10.9166922438858,7.81627435004901,2.00912257131646,5.87843554230638,-9.48889473883115,-1.51453509757881,5.77367454764663,-5.62127808161539,-2.22971980027548,-0.646685863459685,-0.369286899874574,-0.889122905044558,-3.22206013118023,2.97847955574237,2.86912282279707,-2.03695277557606,1.21654442534714,190.024256023899,90.1305784853474,133.280316010529,66.3783004362382,76.358479585818,41.2382419986901,46.7952587337377,63.4905263647906,27.6924218824726,33.7761345607945,53.1873982131266,52.9995118994569,45.7013522797771,29.1968925646834,59.2719198309947,29.3730100563322,51.1503771219329,35.217732700337,40.1433315061317,24.4796564692646
"data/savee/AudioData/DC/d02.wav","d02","SAVEE",3.92,44100,"male",29,"disgust",9.06818181818182,4.47693520878249,6.3,5.5125,5.5125,14.7,14.7,0.00866445660237389,8.7271171959002e-05,293.826391408438,30.6777423675664,0.00155324649451086,2911.44645219393,0.756448337611211,0.0925465335539026,50.1579494339047,19.9804427653286,-4.95508210023462,5.96948864312278,5.46171677955268,1.77581103427963,5.26350384210061,-9.61659940709664,-1.43762867649669,6.42318432753501,-5.04021925516368,-1.81004058798586,1.92344029320663,0.820819194205974,-1.87069242572872,-2.85087013545636,4.58046660661087,3.06626667308813,-2.03770146636582,1.1347265465578,237.23309479702,103.697649939719,54.5071697525227,83.4060911691626,52.9849054482425,45.6137602587658,52.4614232429972,42.4963405435119,31.3502484747149,31.547837650628,35.2718698728446,53.7908158797809,43.7802804252237,28.0558328449074,29.9705707094809,31.4586473376536,17.0007106324281,28.0112092268446,29.9156229278945,22.4088164230769
"data/savee/AudioData/DC/d03.wav","d03","SAVEE",2.348,44100,"male",29,"disgust",14.7,0,14.7,14.7,14.7,14.7,14.7,0.00721302599009901,8.58775712393709e-05,279.073621846634,14.6371930518923,0.00184179653301191,622.101382582239,0.74548152832093,0.154519203839802,45.7646041200949,17.1402328536502,-2.9051633735092,8.78099634267691,6.11897323465856,1.83913045596493,5.00585940422993,-9.28943330409557,0.400392623522791,7.43511396161544,-5.58951493918885,-1.24205569965749,1.14683077990666,-0.928554964951181,-0.163895831638543,-0.810739684771489,3.73278060221802,1.51692501303631,-2.78317855717434,2.27235923211604,309.026416643968,107.187803324595,52.3860877847934,43.5988594053212,67.4115538089276,54.5855257678996,25.5846285571119,79.9023271024895,16.9533309925158,33.6893571155945,41.2442164514031,43.9832347619951,40.8449897542531,21.4972120186357,37.0749854237454,15.8376547623785,31.4610964726971,17.4257960579662,27.1342005941055,12.3558243235213
"data/savee/AudioData/DC/d04.wav","d04","SAVEE",4.382,44100,"male",29,"disgust",7.2275,4.18566564300112,5.5125,4.9,5.5125,5.5125,14.7,0.00558997844827586,6.13884985315739e-05,308.289938595048,41.3971440033816,0.00159086871467133,4401.37088124213,0.745021966877903,0.0828045915145995,47.0609130298846,15.942037738238,-6.39431614994878,11.2082915247428,8.4213883278143,2.96675943697015,7.05474873216475,-10.6454184232764,-1.80658209486788,6.8211060427743,-4.40692718847641,-2.56875132965472,-2.55004198297651,-0.881961010798175,-0.796106165529791,-4.12585687912423,4.4032373035912,4.84497932123355,-3.11373069307444,0.270165404230501,176.00433625561,69.8072060563448,82.8886297267078,67.9915674404486,62.32431011292,63.3396513019504,48.9209768458759,52.6734638863362,33.1797542143557,24.4223217252931,26.9250471105747,49.3337254310569,20.0177258965125,20.8236967665209,36.1977131943716,31.7218796515224,30.8416692679939,34.243510349305,45.302959201117,25.4768703598028
"data/savee/AudioData/DC/d05.wav","d05","SAVEE",3.103,44100,"male",29,"disgust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.3454220921942,19.054198713392,-3.03505500349114,8.17532564907497,3.43145981119984,-1.63661865431776,5.13985383838483,-8.37795716710008,-1.49416928910179,6.4977328720192,-5.33131254093696,-3.21582360799968,-0.0306205405643404,0.996754188257609,0.486400621536656,-3.72979103645494,2.32522716020847,5.83756126598214,0.083534541347358,0.370650985000828,218.828218070714,89.7351721958051,117.23334503083,39.43690634761,27.1381882948948,55.246665934868,43.0645251389237,39.2438517127365,28.0050043985506,36.1881861660198,39.5283448461025,58.2657189239666,32.5537253488893,28.4649702359081,40.6479559092467,27.8810818433625,27.7143578799612,28.551595649354,31.9937670978559,19.6043660196506
"data/savee/AudioData/DC/d06.wav","d06","SAVEE",3.302,44100,"male",29,"disgust",8.2075,4.48423627834217,5.5125,4.9,5.5125,12.403125,14.7,0.00561179577464789,6.34808303741119e-05,343.656771181111,37.997990072354,0.00177265817126328,3848.25311663481,0.752322830182412,0.109880299149114,45.6728817029175,15.9220121298313,-4.05242681748433,10.1713063431637,6.38996867163794,2.08693020708145,4.42259651593609,-10.2996953024731,-0.775064172845085,5.19412543386383,-2.44750068780473,0.044272572745191,-2.69049095610742,0.663779506613071,0.121000093258999,-4.0557141663591,3.95509768936594,3.2777903473243,-0.724008461005,1.21264131565386,223.916552340414,89.6827885844681,103.731787949553,52.1994570254115,55.7139392425101,47.1274663251444,61.3181636231954,76.5211150280358,45.8543091347924,37.8386452653255,22.8653970739633,47.92600021791,31.2326553150373,24.9504408826609,32.5661923789394,25.1123359850411,40.9348052655476,34.8880694197836,38.3785631318782,24.5073045354818
"data/savee/AudioData/DC/d07.wav","d07","SAVEE",2.699,44100,"male",29,"disgust",6.94166666666667,3.63143368465687,5.5125,4.9,5.5125,5.5125,14.7,0.00554788523706897,5.13431687446864e-05,265.109532729535,17.3572265831041,0.00174716268185148,653.345021130019,0.723245223400558,0.134416506346979,45.9947381049945,15.3914349407186,-4.9980252628264,10.4826417077799,4.97104256714854,0.253126534496034,8.17275424514489,-6.08094476289595,-0.555609355055691,5.34765476423919,-3.33418412029,0.764623184515529,-1.55034143933521,-1.04227519865152,1.83515294312228,-3.09601291964889,3.10089733998952,4.99446560799777,-3.28514647118659,-0.489319997233691,213.608076673847,105.050875803283,112.367022263756,110.423713986662,57.5043853965855,69.4587111439133,25.8354189604186,29.8846621901547,31.9681430001464,34.2970279889063,25.6827078780449,26.4587460105797,41.2700825089351,34.397889801051,23.5159434990946,28.1538723394496,21.8203526915428,36.2506915013459,42.1111159258172,27.6511939058057
"data/savee/AudioData/DC/d08.wav","d08","SAVEE",4.403,44100,"male",29,"disgust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.9266889977254,18.3031937014381,-3.04491650664312,7.71021432784764,5.91271172395129,1.55103021447958,5.72722015807024,-7.94177987096325,-0.957565842964256,6.12025653674049,-3.72637491129531,0.144587225680018,1.7040812260215,0.376807751052463,-1.04569344266957,-3.67756093970844,4.56611200817193,5.13551458307709,-2.42657397819167,-0.0646584523774549,261.316705196692,93.5527400588145,48.6928394569847,60.1848139785282,55.476880760276,38.9326260071206,35.2353957728124,62.4154395085947,32.7976711844096,24.5813600045166,39.6709901549382,79.2249463085173,49.8510794515471,27.0577492473197,39.8197844959441,22.7402634050212,28.1954607274099,29.6349788176945,41.0847792630715,22.6451895149713
"data/savee/AudioData/DC/d09.wav","d09","SAVEE",4.638,44100,"male",29,"disgust",7.45271739130435,3.41959584542493,6.3,5.5125,5.5125,6.3,14.7,0.00903626253132832,9.72398767134889e-05,394.692329939871,35.4057051856003,0.00225254735143203,4039.07926393747,0.78568110311962,0.0782197191912081,50.5153349989096,18.4315293856526,-5.45019853960488,9.30231240373634,6.88101637246359,3.63260491896096,6.80180511598429,-10.5431229476723,-1.31710765845611,6.80371386692027,-4.13251040970129,-0.101930976371341,1.41611231660057,0.410272183068249,-1.03774079914774,-2.61524700610026,4.66809354142836,3.58302798281935,-3.11366526628069,0.335219434691869,235.938022434729,116.059771009768,75.4360320693102,129.175031518106,70.1682570278062,48.0099809680907,41.673474909481,54.61197310837,27.8527382894691,37.7853501069338,28.41056136097,44.3830162278717,30.4547512297359,31.7989271031971,38.4346388393636,24.6803238991,38.5065192590233,28.6401826527463,25.3880637498842,31.0928002764619
"data/savee/AudioData/DC/d10.wav","d10","SAVEE",4.534,44100,"male",29,"disgust",7.35,3.87379013370626,5.5125,5.5125,5.5125,5.5125,14.7,0.00858874198717949,8.69181952772894e-05,299.478225182222,21.0384323625758,0.00173785270220793,1447.00284720698,0.753448588029448,0.0800284100855804,50.4527238927511,18.915859720561,-4.00945166569274,8.93127482289191,5.64707958930601,2.64175722206274,6.49509915442114,-11.1803460598953,-1.89766660655931,6.81648560626481,-6.04835763500224,-1.50378634343794,0.287106470151936,-1.07836632286088,0.833494181208203,-1.53568241305456,3.09784922799347,5.11588374688546,-1.70020391805947,-0.214348505497731,261.88567008523,103.729186789754,90.63824288401,65.5548733420929,46.9187612494379,48.3848629280547,33.9724133390815,65.741909248074,30.4126617229026,33.5660747716539,48.491137907783,41.4540182594299,40.8534874394838,29.0696710124366,28.927661811474,22.9611634822818,48.9123620431531,34.6018110238224,27.2791910027694,24.1065715930066
"data/savee/AudioData/DC/d11.wav","d11","SAVEE",3.564,44100,"male",29,"disgust",8.8375,5.09231958443301,6.3,5.5125,5.90625,10.5,14.7,0.00656147875816993,6.89204171145063e-05,309.373073206671,35.3686482055048,0.00180580498620957,3626.77148832314,0.758872857454653,0.101800598078514,47.58959642367,17.3594039664587,-4.9093882504911,9.6010484562659,6.54133679756796,2.56835564562714,7.71032335035249,-9.84614270023699,-2.09201457583144,5.80273019255033,-5.11525823540632,-0.629450577302183,0.68010281877031,-0.265733044216999,-0.398896123909057,-2.86705810609436,4.89030447694687,5.11097418947229,-2.58951141612504,-0.670590077107765,237.329389154147,80.350391848223,59.7583559044848,60.4053638781532,67.6373612122504,61.2624729637548,27.9983326587421,61.8432977378859,29.0459005538965,29.8668216577035,34.4714412898305,44.9464968157212,27.9214255709087,29.4196873333462,35.4873270146388,24.1926204753335,22.2175232915633,28.8901981484262,19.9002824877098,32.6970013138587
"data/savee/AudioData/DC/d12.wav","d12","SAVEE",3.721,44100,"male",29,"disgust",5.5125,NA,5.5125,5.5125,5.5125,5.5125,5.5125,0.007147216796875,8.2702061225628e-05,304.40662910746,15.7000159338316,0.00183556989986193,761.181709786507,0.754379975571526,0.0974991468824648,49.3864599484355,17.1627442468823,-5.48249000289799,9.02911353027603,3.93213586812941,0.985855819290384,7.36005021128393,-10.0313320960153,-2.51453767036241,4.89566762856944,-6.29363513444122,-0.165821690290717,0.148582013836654,-1.94138062153804,1.58688650541933,-2.43755623397957,0.849112283258046,4.73098836021409,-0.605774850200734,0.667263185448832,268.49761601008,98.7441336310309,116.533042691507,56.2320206508295,39.0096942229801,45.551897427443,51.495304342034,71.2009680473069,56.0383983236783,27.5037636248525,48.4158193561134,36.058109543586,22.4476338970229,32.2891731716248,24.5573938607225,30.97817622343,22.8823292012966,32.8818822629542,35.458433510866,22.6946033695736
